ledger_id,artifact_path,record_id,metric_or_term,source_ids,upstream_ids,classification,review_status,cutoff_status,notes
P7L-00741,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00378,record,SRC-001;SRC-002;SRC-003,P7CT-0095,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00742,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00379,record,SRC-001;SRC-002;SRC-003,P7CT-0095,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00743,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00380,record,SRC-001;SRC-002;SRC-003,P7CT-0095,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00744,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00381,record,SRC-001;SRC-002;SRC-003,P7CT-0096,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00745,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00382,record,SRC-001;SRC-002;SRC-003,P7CT-0096,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00746,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00383,record,SRC-001;SRC-002;SRC-003,P7CT-0096,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00747,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00384,record,SRC-001;SRC-002;SRC-003,P7CT-0096,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00748,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00385,record,SRC-001;SRC-002;SRC-003,P7CT-0097,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00749,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00386,record,SRC-001;SRC-002;SRC-003,P7CT-0097,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00750,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00387,record,SRC-001;SRC-002;SRC-003,P7CT-0097,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00751,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00388,record,SRC-001;SRC-002;SRC-003,P7CT-0097,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00752,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00389,record,SRC-001;SRC-002;SRC-003,P7CT-0098,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00753,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00390,record,SRC-001;SRC-002;SRC-003,P7CT-0098,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00754,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00391,record,SRC-001;SRC-002;SRC-003,P7CT-0098,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00755,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00392,record,SRC-001;SRC-002;SRC-003,P7CT-0098,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00756,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00393,record,SRC-001;SRC-002;SRC-003,P7CT-0099,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00757,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00394,record,SRC-001;SRC-002;SRC-003,P7CT-0099,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00758,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00395,record,SRC-001;SRC-002;SRC-003,P7CT-0099,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00759,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00396,record,SRC-001;SRC-002;SRC-003,P7CT-0099,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00760,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00397,record,SRC-001;SRC-002;SRC-003,P7CT-0100,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00761,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00398,record,SRC-001;SRC-002;SRC-003,P7CT-0100,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00762,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00399,record,SRC-001;SRC-002;SRC-003,P7CT-0100,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00763,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00400,record,SRC-001;SRC-002;SRC-003,P7CT-0100,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00764,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00401,record,SRC-001;SRC-002;SRC-003,P7CT-0101,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00765,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00402,record,SRC-001;SRC-002;SRC-003,P7CT-0101,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00766,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00403,record,SRC-001;SRC-002;SRC-003,P7CT-0101,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00767,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00404,record,SRC-001;SRC-002;SRC-003,P7CT-0101,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00768,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00405,record,SRC-001;SRC-002;SRC-003,P7CT-0102,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00769,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00406,record,SRC-001;SRC-002;SRC-003,P7CT-0102,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00770,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00407,record,SRC-001;SRC-002;SRC-003,P7CT-0102,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00771,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00408,record,SRC-001;SRC-002;SRC-003,P7CT-0102,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00772,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00409,record,SRC-001;SRC-002;SRC-003,P7CT-0103,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00773,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00410,record,SRC-001;SRC-002;SRC-003,P7CT-0103,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00774,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00411,record,SRC-001;SRC-002;SRC-003,P7CT-0103,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00775,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00412,record,SRC-001;SRC-002;SRC-003,P7CT-0103,analyst_warning,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
P7L-00776,data/phase7/processed/COVENANT_HEADROOM.csv,P7H-00413,record,SRC-001;SRC-002;SRC-003,P7CT-0104,proposed_contractual,owner_reviewed,within_cutoff,"No new evidence source. Trace source IDs through the approved Phase 1-6 ledgers. Owner review is workflow and underwriting-judgment metadata, not an observed borrower fact or post-cutoff analytical evidence; stated conditions remain open."
