record_id,artifact_path,record_type,source_or_assumption_id,source_type,source_date,forecast_period,units,original_value,normalized_value,classification,review_status,formula_or_transformation,upstream_artifact,source_ids,limitation_or_rationale
LED-O-CM-0163,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0163,formula_calculated_forecast_output,,FY2027,USD_millions,,256.159022227166571128925139,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Minimum quarter-observed capacity after LCs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Minimum quarter-observed capacity after LCs.
LED-O-CM-0164,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0164,formula_calculated_forecast_output,,FY2027,USD_millions,,256.159022227166571128925139,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Cash above floor plus available revolver; not contractual liquidity.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Cash above floor plus available revolver; not contractual liquidity.
LED-O-CM-0165,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0165,formula_calculated_forecast_output,,FY2027,USD_millions,,37.64097777283342887107486097,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Maximum ending monthly revolver balance.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Maximum ending monthly revolver balance.
LED-O-CM-0166,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0166,formula_calculated_forecast_output,,FY2027,USD_millions,,0,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Debt due at maturity not covered by modeled cash above floor.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Debt due at maturity not covered by modeled cash above floor.
LED-O-CM-0167,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0167,formula_calculated_forecast_output,,FY2027,USD_millions,,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,"Proposed unused-commitment, LC and fronting fees are unavailable.",data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Excluded rather than entered as zero; modeled cash flow and liquidity are before these fees.
LED-O-CM-0168,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0168,formula_calculated_forecast_output,,FY2027,turns,,2.800413023262555169259300057,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Ending gross funded debt / same-coverage EBITDA.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Ending gross funded debt / same-coverage EBITDA.
LED-O-CM-0169,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0169,formula_calculated_forecast_output,,FY2027,turns,,2.800413023262555169259300057,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Book-cash diagnostic only; not covenant or lender net leverage.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Book-cash diagnostic only; not covenant or lender net leverage.
LED-O-CM-0170,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0170,formula_calculated_forecast_output,,FY2027,turns,,5.647869607611818363440493065,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Modeled EBITDA / modeled bank cash interest.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Modeled EBITDA / modeled bank cash interest.
LED-O-CM-0171,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0171,formula_calculated_forecast_output,,FY2027,turns,,3.258942963470786404501481881,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,CFADS before cash interest / modeled bank cash interest.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,CFADS before cash interest / modeled bank cash interest.
LED-O-CM-0172,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0172,formula_calculated_forecast_output,,FY2027,turns,,1.141194399412560380974597929,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,"CFADS before interest / bank interest, scheduled term principal and retained-obligation payments.",data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,"CFADS before interest / bank interest, scheduled term principal and retained-obligation payments."
LED-O-CM-0173,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0173,formula_calculated_forecast_output,,FY2027,turns,,0.2461486797570256166985619708,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Modeled CFO proxy / ending gross funded debt.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Modeled CFO proxy / ending gross funded debt.
LED-O-CM-0174,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0174,formula_calculated_forecast_output,,FY2027,turns,,0.1428231197069842378027509437,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Modeled FCF proxy / ending gross funded debt.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Modeled FCF proxy / ending gross funded debt.
LED-O-CM-0175,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0175,formula_calculated_forecast_output,,FY2028,USD_millions,,1837.503180370548161859375,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Sum modeled-quarter revenue.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Sum modeled-quarter revenue.
LED-O-CM-0176,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0176,formula_calculated_forecast_output,,FY2028,USD_millions,,222.2625471944411351103481405,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Sum formula-calculated lender-base EBITDA; no top-down EBITDA growth.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Sum formula-calculated lender-base EBITDA; no top-down EBITDA growth.
LED-O-CM-0177,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0177,formula_calculated_forecast_output,,FY2028,percent,,12.09589999999999999999999999,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,EBITDA / revenue.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,EBITDA / revenue.
LED-O-CM-0178,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0178,formula_calculated_forecast_output,,FY2028,USD_millions,,-29.70645454125555949574005076,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Negative cash use.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Negative cash use.
LED-O-CM-0179,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0179,formula_calculated_forecast_output,,FY2028,USD_millions,,0.0068173646615584783329446,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Positive is cash contribution; negative is use.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Positive is cash contribution; negative is use.
LED-O-CM-0180,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0180,formula_calculated_forecast_output,,FY2028,USD_millions,,-64.312611312969185665078125,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Negative cash use.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Negative cash use.
LED-O-CM-0181,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0181,formula_calculated_forecast_output,,FY2028,USD_millions,,128.2502987048779484278629094,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,"EBITDA less modeled taxes, capex, working-capital investment and identified cash uses.",data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,"EBITDA less modeled taxes, capex, working-capital investment and identified cash uses."
LED-O-CM-0182,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0182,formula_calculated_forecast_output,,FY2028,USD_millions,,-35.14678922506499548722617049,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Negative cash use based on modeled average debt.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Negative cash use based on modeled average debt.
LED-O-CM-0183,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0183,formula_calculated_forecast_output,,FY2028,USD_millions,,157.4161207927821386057148639,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,"EBITDA less cash taxes, working-capital investment, other operating uses and cash interest; not an official GAAP forecast.",data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,"EBITDA less cash taxes, working-capital investment, other operating uses and cash interest; not an official GAAP forecast."
LED-O-CM-0184,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0184,formula_calculated_forecast_output,,FY2028,USD_millions,,93.10350947981295294063673891,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Modeled CFO proxy less capital expenditures.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Modeled CFO proxy less capital expenditures.
LED-O-CM-0185,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0185,formula_calculated_forecast_output,,FY2028,USD_millions,,65,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Required term principal paid in modeled periods.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Required term principal paid in modeled periods.
LED-O-CM-0186,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0186,formula_calculated_forecast_output,,FY2028,USD_millions,,0,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Provisional annual term sweep after revolver repayment.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Provisional annual term sweep after revolver repayment.
LED-O-CM-0187,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0187,formula_calculated_forecast_output,,FY2028,USD_millions,,-14.5,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Negative cash use.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Negative cash use.
LED-O-CM-0188,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0188,formula_calculated_forecast_output,,FY2028,USD_millions,,-5,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Negative cash use.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Negative cash use.
LED-O-CM-0189,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0189,formula_calculated_forecast_output,,FY2028,USD_millions,,493.0499833293285242648545328,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Term plus revolver principal after modeled payments.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Term plus revolver principal after modeled payments.
LED-O-CM-0190,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0190,formula_calculated_forecast_output,,FY2028,USD_millions,,555.6689833293285242648545328,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Bank principal plus conservative retained debt opening proxy.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Bank principal plus conservative retained debt opening proxy.
LED-O-CM-0191,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0191,formula_calculated_forecast_output,,FY2028,USD_millions,,555.6689833293285242648545328,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Gross debt less modeled cash above the operating floor only.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Gross debt less modeled cash above the operating floor only.
LED-O-CM-0192,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0192,formula_calculated_forecast_output,,FY2028,USD_millions,,253.8458349441112245272416091,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Minimum quarter-observed capacity after LCs.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Minimum quarter-observed capacity after LCs.
LED-O-CM-0193,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0193,formula_calculated_forecast_output,,FY2028,USD_millions,,253.8458349441112245272416091,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Cash above floor plus available revolver; not contractual liquidity.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Cash above floor plus available revolver; not contractual liquidity.
LED-O-CM-0194,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0194,formula_calculated_forecast_output,,FY2028,USD_millions,,39.95416505588877547275839092,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Maximum ending monthly revolver balance.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Maximum ending monthly revolver balance.
LED-O-CM-0195,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0195,formula_calculated_forecast_output,,FY2028,USD_millions,,0,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Debt due at maturity not covered by modeled cash above floor.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Debt due at maturity not covered by modeled cash above floor.
LED-O-CM-0196,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0196,formula_calculated_forecast_output,,FY2028,USD_millions,,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,"Proposed unused-commitment, LC and fronting fees are unavailable.",data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Excluded rather than entered as zero; modeled cash flow and liquidity are before these fees.
LED-O-CM-0197,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0197,formula_calculated_forecast_output,,FY2028,turns,,2.500056758744938931407956992,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Ending gross funded debt / same-coverage EBITDA.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Ending gross funded debt / same-coverage EBITDA.
LED-O-CM-0198,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0198,formula_calculated_forecast_output,,FY2028,turns,,2.500056758744938931407956992,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Book-cash diagnostic only; not covenant or lender net leverage.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Book-cash diagnostic only; not covenant or lender net leverage.
LED-O-CM-0199,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0199,formula_calculated_forecast_output,,FY2028,turns,,6.323836461167673397296390615,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Modeled EBITDA / modeled bank cash interest.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Modeled EBITDA / modeled bank cash interest.
LED-O-CM-0200,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0200,formula_calculated_forecast_output,,FY2028,turns,,3.648990463499181283032380049,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,CFADS before cash interest / modeled bank cash interest.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,CFADS before cash interest / modeled bank cash interest.
LED-O-CM-0201,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0201,formula_calculated_forecast_output,,FY2028,turns,,1.198860983152675358995814501,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,"CFADS before interest / bank interest, scheduled term principal and retained-obligation payments.",data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,"CFADS before interest / bank interest, scheduled term principal and retained-obligation payments."
LED-O-CM-0202,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0202,formula_calculated_forecast_output,,FY2028,turns,,0.283291177869264430512180651,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Modeled CFO proxy / ending gross funded debt.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Modeled CFO proxy / ending gross funded debt.
LED-O-CM-0203,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0203,formula_calculated_forecast_output,,FY2028,turns,,0.1675521079509907870666075011,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Modeled FCF proxy / ending gross funded debt.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Modeled FCF proxy / ending gross funded debt.
LED-O-CM-0204,data/phase5/processed/BASE_CASE_CREDIT_METRICS.csv,credit_metric,CM-0204,formula_calculated_forecast_output,,FY2029,USD_millions,,1837.457242791038898155328516,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,Sum modeled-quarter revenue.,data/phase5/raw/MODEL_ASSUMPTIONS.csv,SRC-001;SRC-003,Sum modeled-quarter revenue.
