ledger_id,artifact_path,record_type,record_id,source_ids,upstream_ids,classification,review_status,source_date,cutoff_status,notes
P6L-00985,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0164,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-00986,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0165,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-00987,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0166,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-00988,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0167,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-00989,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0168,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-00990,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0169,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-00991,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0170,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-00992,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0171,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-00993,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0172,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-00994,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0173,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-00995,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0174,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-00996,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0175,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-00997,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0176,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-00998,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0177,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-00999,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0178,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01000,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0179,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01001,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0180,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01002,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0181,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01003,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0182,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01004,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0183,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01005,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0184,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01006,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0185,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01007,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0186,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01008,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0187,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01009,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0188,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01010,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0189,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01011,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0190,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01012,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0191,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01013,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0192,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01014,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0193,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01015,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0194,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01016,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0195,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01017,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0196,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01018,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0197,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01019,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0198,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01020,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0199,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01021,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0200,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01022,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0201,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01023,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0202,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01024,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0203,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01025,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0204,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01026,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0205,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01027,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0206,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01028,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0207,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01029,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0208,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01030,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0209,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01031,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0210,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01032,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0211,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01033,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0212,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01034,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0213,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01035,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0214,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01036,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0215,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6L-01037,data/phase6/processed/QUARTERLY_STRESS_FORECAST.csv,quarterly_stress_forecast,P6Q-0216,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,2025-12-12,within_cutoff,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
