headroom_id,test_id,scenario_id,period_end,framework,metric,actual,threshold,ratio_or_amount_headroom,debt_headroom,break_even_ebitda,earnings_cushion,units,status,formula,source_ids,upstream_ids,review_status,limitations
P7H-00484,P7CT-0121,SEVERE_NO_WAIVER,2026-01-31,analyst_warning,analyst_leverage_warning,3.228471664433044589605225788,3.25,0.021528335566955410394774212,,,,turns,compliant,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0121,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00485,P7CT-0122,SEVERE_NO_WAIVER,2026-04-30,proposed_contractual,gross_funded_leverage,N/D,3.5,N/D,N/D,261.8250306300468676231019312,,turns,not_determinable,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0122,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00486,P7CT-0122,SEVERE_NO_WAIVER,2026-04-30,proposed_contractual,cash_interest_coverage,N/D,3,N/D,,,N/D,turns,not_determinable,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0122,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00487,P7CT-0122,SEVERE_NO_WAIVER,2026-04-30,proposed_contractual,usable_liquidity,63.1251427948359633191432408,50,13.1251427948359633191432408,,,,USD_millions,warning,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0122,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00488,P7CT-0122,SEVERE_NO_WAIVER,2026-04-30,analyst_warning,analyst_leverage_warning,N/D,3.25,N/D,,,,turns,not_determinable,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0122,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00489,P7CT-0123,SEVERE_NO_WAIVER,2026-07-31,proposed_contractual,gross_funded_leverage,N/D,3.5,N/D,N/D,259.5581749934793351533372518,,turns,not_determinable,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0123,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00490,P7CT-0123,SEVERE_NO_WAIVER,2026-07-31,proposed_contractual,cash_interest_coverage,N/D,3,N/D,,,N/D,turns,not_determinable,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0123,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00491,P7CT-0123,SEVERE_NO_WAIVER,2026-07-31,proposed_contractual,usable_liquidity,59.1528875228223269633196187,50,9.1528875228223269633196187,,,,USD_millions,warning,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0123,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00492,P7CT-0123,SEVERE_NO_WAIVER,2026-07-31,analyst_warning,analyst_leverage_warning,N/D,3.25,N/D,,,,turns,not_determinable,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0123,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00493,P7CT-0124,SEVERE_NO_WAIVER,2026-10-31,proposed_contractual,gross_funded_leverage,6.085032837308540174682076325,3.5,-2.585032837308540174682076325,-382.3628221311592658343106473,257.1606270034907102520868295,,turns,breached,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0124,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00494,P7CT-0124,SEVERE_NO_WAIVER,2026-10-31,proposed_contractual,cash_interest_coverage,N/D,3,N/D,,,N/D,turns,not_determinable,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0124,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00495,P7CT-0124,SEVERE_NO_WAIVER,2026-10-31,proposed_contractual,usable_liquidity,55.6380554877825141176960967,50,5.6380554877825141176960967,,,,USD_millions,warning,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0124,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00496,P7CT-0124,SEVERE_NO_WAIVER,2026-10-31,analyst_warning,analyst_leverage_warning,6.085032837308540174682076325,3.25,-2.835032837308540174682076325,,,,turns,breached,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0124,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00497,P7CT-0125,SEVERE_NO_WAIVER,2027-01-31,proposed_contractual,gross_funded_leverage,6.81315885843563940769012503,3.5,-3.31315885843563940769012503,-431.8997687232222499792950771,253.7588412892049959663725438,,turns,breached,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0125,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00498,P7CT-0125,SEVERE_NO_WAIVER,2027-01-31,proposed_contractual,cash_interest_coverage,1.861980995883890218713637955,3,-1.138019004116109781286362045,,,-79.6736992852584735738244929,turns,breached,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0125,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00499,P7CT-0125,SEVERE_NO_WAIVER,2027-01-31,proposed_contractual,usable_liquidity,0,50,-50,,,,USD_millions,breached,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0125,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00500,P7CT-0125,SEVERE_NO_WAIVER,2027-01-31,analyst_warning,analyst_leverage_warning,6.81315885843563940769012503,3.25,-3.56315885843563940769012503,,,,turns,breached,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0125,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00501,P7CT-0126,SEVERE_NO_WAIVER,2027-04-30,proposed_contractual,gross_funded_leverage,6.756443813804071588626564852,3.5,-3.256443813804071588626564852,-424.5032590431079390467444597,251.6445706240702649485302909,,turns,breached,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0126,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00502,P7CT-0126,SEVERE_NO_WAIVER,2027-04-30,proposed_contractual,cash_interest_coverage,1.809369673687760591049737676,3,-1.190630326312239408950262324,,,-85.7802036009048155138529068,turns,breached,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0126,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00503,P7CT-0126,SEVERE_NO_WAIVER,2027-04-30,proposed_contractual,usable_liquidity,0,50,-50,,,,USD_millions,breached,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0126,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00504,P7CT-0126,SEVERE_NO_WAIVER,2027-04-30,analyst_warning,analyst_leverage_warning,6.756443813804071588626564852,3.25,-3.506443813804071588626564852,,,,turns,breached,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0126,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00505,P7CT-0127,SEVERE_NO_WAIVER,2027-07-31,proposed_contractual,gross_funded_leverage,6.70778264334591854206623437,3.5,-3.20778264334591854206623437,-418.156839280296464889809364,249.8303568522754095609976137,,turns,breached,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0127,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00506,P7CT-0127,SEVERE_NO_WAIVER,2027-07-31,proposed_contractual,cash_interest_coverage,1.831001098017011000595972135,3,-1.168998901982988999404027865,,,-83.226143267501197057307647,turns,breached,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0127,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00507,P7CT-0127,SEVERE_NO_WAIVER,2027-07-31,proposed_contractual,usable_liquidity,0,50,-50,,,,USD_millions,breached,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0127,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00508,P7CT-0127,SEVERE_NO_WAIVER,2027-07-31,analyst_warning,analyst_leverage_warning,6.70778264334591854206623437,3.25,-3.45778264334591854206623437,,,,turns,breached,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0127,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00509,P7CT-0128,SEVERE_NO_WAIVER,2027-10-31,proposed_contractual,gross_funded_leverage,6.656336229899199780569628627,3.5,-3.156336229899199780569628627,-411.4473975938315794344502515,247.9124094537405810261866791,,turns,breached,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0128,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00510,P7CT-0128,SEVERE_NO_WAIVER,2027-10-31,proposed_contractual,cash_interest_coverage,1.852163122182860566214852633,3,-1.147836877817139433785147367,,,-80.7852364044756989956760879,turns,breached,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0128,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00511,P7CT-0128,SEVERE_NO_WAIVER,2027-10-31,proposed_contractual,usable_liquidity,0,50,-50,,,,USD_millions,breached,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0128,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00512,P7CT-0128,SEVERE_NO_WAIVER,2027-10-31,analyst_warning,analyst_leverage_warning,6.656336229899199780569628627,3.25,-3.406336229899199780569628627,,,,turns,breached,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0128,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00513,P7CT-0129,SEVERE_NO_WAIVER,2028-01-31,proposed_contractual,gross_funded_leverage,6.656354701676118718989014148,3.25,-3.406354701676118718989014148,-444.0375758023915590711215009,266.9825947963360103358933467,,turns,breached,ratio headroom = L - D/E; debt headroom = L*E - D; break-even EBITDA = D/L,SRC-001;SRC-002;SRC-003,P7CT-0129,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00514,P7CT-0129,SEVERE_NO_WAIVER,2028-01-31,proposed_contractual,cash_interest_coverage,1.870590034965709367082469954,3,-1.129409965034290632917530046,,,-78.7050960095571621597207751,turns,breached,coverage cushion = E - C*I,SRC-001;SRC-002;SRC-003,P7CT-0129,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00515,P7CT-0129,SEVERE_NO_WAIVER,2028-01-31,proposed_contractual,usable_liquidity,0,50,-50,,,,USD_millions,breached,liquidity headroom = usable liquidity - minimum liquidity,SRC-001;SRC-002;SRC-003,P7CT-0129,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
P7H-00516,P7CT-0129,SEVERE_NO_WAIVER,2028-01-31,analyst_warning,analyst_leverage_warning,6.656354701676118718989014148,3,-3.656354701676118718989014148,,,,turns,breached,warning gap = warning threshold - D/E,SRC-001;SRC-002;SRC-003,P7CT-0129,owner_reviewed,N/D is reported when information is missing. N/M is reserved for a mathematically non-meaningful nonpositive denominator. Missing information is never converted to zero.
